scatter energy,scatter locations,absorption energies,absorption locations
0.441647,"[0.0, 13.4, 80.6]",0.198713,"[0.0, -13.4, 80.6]"
0.379191,"[0.0, 13.4, 80.6]",0.267911,"[-13.4, 0.0, 80.6]"
0.357709,"[13.4, 0.0, 80.6]",0.283628,"[0.0, -13.4, 80.6]"
0.35599,"[13.4, 0.0, 80.6]",0.284184,"[-13.4, 0.0, 80.6]"
0.229255,"[-3.2, 3.5, 39.6]",0.387994,"[0.0, -13.4, 80.6]"
0.360382,"[0.0, -13.4, 80.6]",0.113903,"[0.0, 13.4, 80.6]"
0.40834,"[13.4, 0.0, 80.6]",0.215692,"[0.0, -13.4, 80.6]"
0.382857,"[13.4, 0.0, 80.6]",0.250754,"[-13.4, 0.0, 80.6]"
0.413869,"[13.4, 0.0, 80.6]",0.223076,"[0.0, 13.4, 80.6]"
0.396748,"[13.4, 0.0, 80.6]",0.291498,"[0.0, -13.4, 80.6]"
0.370278,"[-13.4, 0.0, 80.6]",0.3244,"[0.0, 13.4, 80.6]"
0.402715,"[13.4, 0.0, 80.6]",0.232557,"[-13.4, 0.0, 80.6]"
0.43211,"[0.0, -13.4, 80.6]",0.290928,"[-13.4, 0.0, 80.6]"
0.433625,"[0.0, -13.4, 80.6]",0.19113,"[13.4, 0.0, 80.6]"
0.362011,"[-13.4, 0.0, 80.6]",0.271492,"[0.0, -13.4, 80.6]"
0.346241,"[13.4, 0.0, 80.6]",0.217101,"[0.0, -13.4, 80.6]"
0.429449,"[13.4, 0.0, 80.6]",0.221689,"[0.0, -13.4, 80.6]"
0.0959041,"[-3.2, 3.5, 39.6]",0.376771,"[0.0, 13.4, 80.6]"
0.330041,"[0.0, 13.4, 80.6]",0.195071,"[13.4, 0.0, 80.6]"
0.33318,"[0.0, -13.4, 80.6]",0.306947,"[-13.4, 0.0, 80.6]"
0.0965977,"[-2.3, -2.2, 41.3]",0.238089,"[-13.4, 0.0, 80.6]"
0.394571,"[13.4, 0.0, 80.6]",0.314082,"[-13.4, 0.0, 80.6]"
0.369583,"[-13.4, 0.0, 80.6]",0.322883,"[0.0, -13.4, 80.6]"
0.341035,"[-13.4, 0.0, 80.6]",0.268934,"[0.0, -13.4, 80.6]"
0.399099,"[13.4, 0.0, 80.6]",0.282939,"[0.0, 13.4, 80.6]"
0.368651,"[13.4, 0.0, 80.6]",0.312132,"[-13.4, 0.0, 80.6]"
0.413934,"[0.0, -13.4, 80.6]",0.227649,"[-13.4, 0.0, 80.6]"
0.0595463,"[-2.3, -2.2, 41.3]",0.569761,"[0.0, -13.4, 80.6]"
0.340906,"[13.4, 0.0, 80.6]",0.303138,"[0.0, 13.4, 80.6]"
0.430832,"[-2.3, -2.2, 41.3]",0.204918,"[10.6, 2.7, 39.2]"
0.40789,"[0.0, 13.4, 80.6]",0.283388,"[0.0, -13.4, 80.6]"
0.347664,"[13.4, 0.0, 80.6]",0.339451,"[-13.4, 0.0, 80.6]"
0.370093,"[0.0, 13.4, 80.6]",0.31275,"[0.0, -13.4, 80.6]"
0.413186,"[0.0, 13.4, 80.6]",0.233309,"[0.0, -13.4, 80.6]"
0.397103,"[13.4, 0.0, 80.6]",0.282051,"[0.0, -13.4, 80.6]"
0.366497,"[0.0, 13.4, 80.6]",0.263077,"[13.4, 0.0, 80.6]"
0.0433924,"[-2.3, -2.2, 41.3]",0.221812,"[0.0, -13.4, 80.6]"
0.384285,"[-13.4, 0.0, 80.6]",0.304609,"[0.0, 13.4, 80.6]"
0.380695,"[0.0, -13.4, 80.6]",0.267133,"[-13.4, 0.0, 80.6]"
0.419961,"[13.4, 0.0, 80.6]",0.296722,"[0.0, 13.4, 80.6]"
0.435291,"[0.0, -13.4, 80.6]",0.26752,"[0.0, 13.4, 80.6]"
0.435495,"[0.0, -13.4, 80.6]",0.237329,"[13.4, 0.0, 80.6]"
0.367593,"[13.4, 0.0, 80.6]",0.271867,"[0.0, 13.4, 80.6]"
0.416794,"[13.4, 0.0, 80.6]",0.234831,"[0.0, 13.4, 80.6]"
0.410809,"[13.4, 0.0, 80.6]",0.278585,"[0.0, -13.4, 80.6]"
0.135254,"[-2.3, -2.2, 41.3]",0.284535,"[0.0, 13.4, 80.6]"
0.375374,"[0.0, -13.4, 80.6]",0.306544,"[13.4, 0.0, 80.6]"
0.0557781,"[-2.3, -2.2, 41.3]",0.522639,"[0.0, -13.4, 80.6]"
0.0557781,"[-2.3, -2.2, 41.3]",0.0964753,"[13.4, 0.0, 80.6]"
0.409692,"[0.0, -13.4, 80.6]",0.170892,"[-13.4, 0.0, 80.6]"
0.424604,"[0.0, 13.4, 80.6]",0.300577,"[-13.4, 0.0, 80.6]"
0.390996,"[-13.4, 0.0, 80.6]",0.341178,"[13.4, 0.0, 80.6]"
0.345864,"[-13.4, 0.0, 80.6]",0.135349,"[0.0, -13.4, 80.6]"
0.426985,"[0.0, 13.4, 80.6]",0.320073,"[13.4, 0.0, 80.6]"
0.105503,"[-3.2, 3.5, 39.6]",0.605255,"[0.0, 13.4, 80.6]"
0.329996,"[0.0, 13.4, 80.6]",0.314922,"[-13.4, 0.0, 80.6]"
0.41886,"[0.0, 13.4, 80.6]",0.218175,"[-13.4, 0.0, 80.6]"
0.375744,"[0.0, -13.4, 80.6]",0.266159,"[0.0, 13.4, 80.6]"
0.409467,"[13.4, 0.0, 80.6]",0.201159,"[0.0, -13.4, 80.6]"
0.332431,"[13.4, 0.0, 80.6]",0.348253,"[0.0, -13.4, 80.6]"
0.376185,"[0.0, -13.4, 80.6]",0.0759192,"[-13.4, 0.0, 80.6]"
0.428611,"[-13.4, 0.0, 80.6]",0.125186,"[0.0, -13.4, 80.6]"
0.355393,"[0.0, 13.4, 80.6]",0.276778,"[13.4, 0.0, 80.6]"
0.368041,"[13.4, 0.0, 80.6]",0.0917895,"[0.0, -13.4, 80.6]"
0.335903,"[-13.4, 0.0, 80.6]",0.303253,"[0.0, -13.4, 80.6]"
0.0757411,"[-2.3, -2.2, 41.3]",0.491631,"[13.4, 0.0, 80.6]"
0.399332,"[-13.4, 0.0, 80.6]",0.130509,"[0.0, 13.4, 80.6]"
0.370574,"[0.0, -13.4, 80.6]",0.244312,"[-13.4, 0.0, 80.6]"
0.426494,"[10.6, 2.7, 39.2]",0.217812,"[3.4, -5.0, 40.8]"
0.344031,"[0.0, -13.4, 80.6]",0.289579,"[-13.4, 0.0, 80.6]"
0.423665,"[0.0, 13.4, 80.6]",0.093007,"[-13.4, 0.0, 80.6]"
0.364166,"[0.0, 13.4, 80.6]",0.315465,"[0.0, -13.4, 80.6]"
0.341649,"[13.4, 0.0, 80.6]",0.300304,"[0.0, 13.4, 80.6]"
0.341238,"[0.0, 13.4, 80.6]",0.302342,"[-13.4, 0.0, 80.6]"
0.411378,"[0.0, -13.4, 80.6]",0.232175,"[-13.4, 0.0, 80.6]"
0.441727,"[13.4, 0.0, 80.6]",0.248935,"[-13.4, 0.0, 80.6]"
0.437113,"[0.0, 13.4, 80.6]",0.273522,"[-13.4, 0.0, 80.6]"
0.399855,"[0.0, -13.4, 80.6]",0.0965385,"[-13.4, 0.0, 80.6]"
0.349628,"[0.0, -13.4, 80.6]",0.247728,"[-13.4, 0.0, 80.6]"
0.422829,"[-13.4, 0.0, 80.6]",0.28741,"[0.0, -13.4, 80.6]"
0.369448,"[13.4, 0.0, 80.6]",0.279251,"[0.0, 13.4, 80.6]"
0.369714,"[0.0, -13.4, 80.6]",0.325969,"[0.0, 13.4, 80.6]"
0.438508,"[-3.2, 3.5, 39.6]",0.159158,"[10.6, 2.7, 39.2]"
0.361117,"[0.0, 13.4, 80.6]",0.314485,"[-13.4, 0.0, 80.6]"
0.366802,"[-13.4, 0.0, 80.6]",0.333202,"[13.4, 0.0, 80.6]"
0.3414,"[-13.4, 0.0, 80.6]",0.298398,"[0.0, -13.4, 80.6]"
0.422134,"[13.4, 0.0, 80.6]",0.0317985,"[-13.4, 0.0, 80.6]"
0.369971,"[0.0, -13.4, 80.6]",0.156428,"[13.4, 0.0, 80.6]"
0.369118,"[0.0, 13.4, 80.6]",0.237697,"[13.4, 0.0, 80.6]"
0.347251,"[0.0, -13.4, 80.6]",0.3374,"[0.0, 13.4, 80.6]"
0.401616,"[0.0, -13.4, 80.6]",0.277078,"[-13.4, 0.0, 80.6]"
0.412984,"[0.0, 13.4, 80.6]",0.285469,"[13.4, 0.0, 80.6]"
0.365578,"[0.0, 13.4, 80.6]",0.309803,"[-13.4, 0.0, 80.6]"
0.342527,"[0.0, 13.4, 80.6]",0.306407,"[13.4, 0.0, 80.6]"
0.379005,"[0.0, 13.4, 80.6]",0.332458,"[-13.4, 0.0, 80.6]"
0.351408,"[0.0, -13.4, 80.6]",0.294594,"[13.4, 0.0, 80.6]"
0.40112,"[13.4, 0.0, 80.6]",0.278625,"[0.0, 13.4, 80.6]"
0.343505,"[0.0, 13.4, 80.6]",0.117538,"[13.4, 0.0, 80.6]"
0.328276,"[-13.4, 0.0, 80.6]",0.371127,"[0.0, -13.4, 80.6]"
0.161999,"[-2.3, -2.2, 41.3]",0.478486,"[0.0, 13.4, 80.6]"
0.419541,"[13.4, 0.0, 80.6]",0.20978,"[0.0, -13.4, 80.6]"
0.362337,"[13.4, 0.0, 80.6]",0.310071,"[0.0, 13.4, 80.6]"
0.40566,"[-13.4, 0.0, 80.6]",0.147493,"[0.0, 13.4, 80.6]"
0.344871,"[0.0, 13.4, 80.6]",0.286939,"[0.0, -13.4, 80.6]"
0.364056,"[-13.4, 0.0, 80.6]",0.273338,"[0.0, 13.4, 80.6]"
0.0768595,"[-2.3, -2.2, 41.3]",0.606855,"[0.0, -13.4, 80.6]"
0.404997,"[0.0, -13.4, 80.6]",0.222802,"[-13.4, 0.0, 80.6]"
0.052988,"[-2.3, -2.2, 41.3]",0.339557,"[0.0, -13.4, 80.6]"
0.168769,"[-2.3, -2.2, 41.3]",0.470544,"[0.0, 13.4, 80.6]"
0.425939,"[0.0, 13.4, 80.6]",0.259074,"[0.0, -13.4, 80.6]"
0.425629,"[13.4, 0.0, 80.6]",0.19172,"[0.0, -13.4, 80.6]"
0.429666,"[0.0, -13.4, 80.6]",0.185158,"[0.0, 13.4, 80.6]"
0.392326,"[13.4, 0.0, 80.6]",0.231087,"[-13.4, 0.0, 80.6]"
0.414905,"[0.0, -13.4, 80.6]",0.270979,"[-13.4, 0.0, 80.6]"
0.402219,"[0.0, -13.4, 80.6]",0.228396,"[0.0, 13.4, 80.6]"
0.364359,"[-13.4, 0.0, 80.6]",0.281418,"[0.0, -13.4, 80.6]"
0.346726,"[-13.4, 0.0, 80.6]",0.28912,"[0.0, -13.4, 80.6]"
0.411329,"[0.0, -13.4, 80.6]",0.280473,"[-13.4, 0.0, 80.6]"
0.420987,"[0.0, -13.4, 80.6]",0.1953,"[13.4, 0.0, 80.6]"
0.358354,"[-13.4, 0.0, 80.6]",0.339706,"[0.0, 13.4, 80.6]"
0.0582703,"[-2.3, -2.2, 41.3]",0.124771,"[0.0, -13.4, 80.6]"
0.387303,"[0.0, -13.4, 80.6]",0.247357,"[0.0, 13.4, 80.6]"
0.37615,"[0.0, -13.4, 80.6]",0.263013,"[13.4, 0.0, 80.6]"
0.334671,"[13.4, 0.0, 80.6]",0.294666,"[0.0, 13.4, 80.6]"
0.403015,"[0.0, 13.4, 80.6]",0.228612,"[-13.4, 0.0, 80.6]"
0.387614,"[13.4, 0.0, 80.6]",0.262404,"[0.0, 13.4, 80.6]"
0.346488,"[-13.4, 0.0, 80.6]",0.35424,"[0.0, 13.4, 80.6]"
0.390292,"[-13.4, 0.0, 80.6]",0.102012,"[0.0, 13.4, 80.6]"
0.352723,"[13.4, 0.0, 80.6]",0.0532635,"[0.0, -13.4, 80.6]"
0.4133,"[13.4, 0.0, 80.6]",0.275197,"[0.0, 13.4, 80.6]"
0.356958,"[-13.4, 0.0, 80.6]",0.319019,"[0.0, -13.4, 80.6]"
0.0568886,"[-2.3, -2.2, 41.3]",0.0341159,"[0.0, -13.4, 80.6]"
0.15896,"[-3.2, 3.5, 39.6]",0.343097,"[13.4, 0.0, 80.6]"
0.404075,"[0.0, -13.4, 80.6]",0.228722,"[-13.4, 0.0, 80.6]"
0.40022,"[0.0, -13.4, 80.6]",0.247169,"[13.4, 0.0, 80.6]"
0.36497,"[13.4, 0.0, 80.6]",0.319471,"[-13.4, 0.0, 80.6]"
0.392306,"[13.4, 0.0, 80.6]",0.291907,"[0.0, 13.4, 80.6]"
0.395635,"[0.0, -13.4, 80.6]",0.249874,"[13.4, 0.0, 80.6]"
0.414269,"[13.4, 0.0, 80.6]",0.217396,"[0.0, 13.4, 80.6]"
0.381724,"[0.0, -13.4, 80.6]",0.229533,"[-13.4, 0.0, 80.6]"
0.417771,"[0.0, -13.4, 80.6]",0.0152318,"[-13.4, 0.0, 80.6]"
0.395209,"[0.0, 13.4, 80.6]",0.291847,"[13.4, 0.0, 80.6]"
0.404543,"[0.0, -13.4, 80.6]",0.0812182,"[-13.4, 0.0, 80.6]"
0.376001,"[-13.4, 0.0, 80.6]",0.206065,"[0.0, 13.4, 80.6]"
0.437201,"[0.0, 13.4, 80.6]",0.207348,"[-13.4, 0.0, 80.6]"
0.430784,"[0.0, -13.4, 80.6]",0.245513,"[-13.4, 0.0, 80.6]"
0.332158,"[0.0, 13.4, 80.6]",0.362341,"[13.4, 0.0, 80.6]"
0.33417,"[13.4, 0.0, 80.6]",0.293895,"[0.0, -13.4, 80.6]"
0.365621,"[0.0, 13.4, 80.6]",0.160845,"[-13.4, 0.0, 80.6]"
0.355175,"[13.4, 0.0, 80.6]",0.318933,"[0.0, -13.4, 80.6]"
0.372173,"[0.0, 13.4, 80.6]",0.310296,"[13.4, 0.0, 80.6]"
0.400776,"[-13.4, 0.0, 80.6]",0.248363,"[0.0, 13.4, 80.6]"
0.339206,"[0.0, 13.4, 80.6]",0.305937,"[13.4, 0.0, 80.6]"
0.244317,"[10.6, 2.7, 39.2]",0.3102,"[0.0, 13.4, 80.6]"
0.427267,"[13.4, 0.0, 80.6]",0.284228,"[-13.4, 0.0, 80.6]"
0.358802,"[13.4, 0.0, 80.6]",0.283626,"[0.0, -13.4, 80.6]"
0.352158,"[0.0, -13.4, 80.6]",0.293696,"[-13.4, 0.0, 80.6]"
0.403857,"[-13.4, 0.0, 80.6]",0.269064,"[0.0, 13.4, 80.6]"
0.432385,"[0.0, -13.4, 80.6]",0.198362,"[-13.4, 0.0, 80.6]"
0.379681,"[13.4, 0.0, 80.6]",0.305655,"[0.0, -13.4, 80.6]"
0.390899,"[-13.4, 0.0, 80.6]",0.300822,"[0.0, 13.4, 80.6]"
0.376993,"[-13.4, 0.0, 80.6]",0.30403,"[0.0, 13.4, 80.6]"
0.363774,"[0.0, -13.4, 80.6]",0.312406,"[-13.4, 0.0, 80.6]"
0.380766,"[13.4, 0.0, 80.6]",0.267358,"[0.0, -13.4, 80.6]"
0.384085,"[-2.3, -2.2, 41.3]",0.231587,"[-3.2, 3.5, 39.6]"
0.429831,"[0.0, -13.4, 80.6]",0.220845,"[-13.4, 0.0, 80.6]"
0.375811,"[0.0, 13.4, 80.6]",0.218909,"[-13.4, 0.0, 80.6]"
0.387314,"[0.0, -13.4, 80.6]",0.324518,"[-13.4, 0.0, 80.6]"
0.391289,"[13.4, 0.0, 80.6]",0.322844,"[0.0, 13.4, 80.6]"
0.336471,"[0.0, -13.4, 80.6]",0.293107,"[13.4, 0.0, 80.6]"
0.398058,"[-13.4, 0.0, 80.6]",0.221761,"[13.4, 0.0, 80.6]"
0.3904,"[13.4, 0.0, 80.6]",0.242365,"[-13.4, 0.0, 80.6]"
0.383668,"[13.4, 0.0, 80.6]",0.224528,"[0.0, 13.4, 80.6]"
0.349122,"[0.0, -13.4, 80.6]",0.137878,"[-13.4, 0.0, 80.6]"
0.361594,"[13.4, 0.0, 80.6]",0.345067,"[0.0, -13.4, 80.6]"
0.374081,"[-13.4, 0.0, 80.6]",0.352698,"[13.4, 0.0, 80.6]"
0.4177,"[13.4, 0.0, 80.6]",0.201431,"[0.0, -13.4, 80.6]"
0.346342,"[13.4, 0.0, 80.6]",0.299031,"[-13.4, 0.0, 80.6]"
0.383298,"[0.0, 13.4, 80.6]",0.178335,"[13.4, 0.0, 80.6]"
0.385939,"[0.0, -13.4, 80.6]",0.248553,"[-13.4, 0.0, 80.6]"
0.0362385,"[-2.3, -2.2, 41.3]",0.594076,"[0.0, -13.4, 80.6]"
0.362914,"[0.0, 13.4, 80.6]",0.263335,"[0.0, -13.4, 80.6]"
0.170567,"[-2.3, -2.2, 41.3]",0.470341,"[0.0, 13.4, 80.6]"
0.329338,"[-13.4, 0.0, 80.6]",0.304937,"[0.0, -13.4, 80.6]"
0.396647,"[13.4, 0.0, 80.6]",0.0721144,"[0.0, 13.4, 80.6]"
0.38525,"[0.0, -13.4, 80.6]",0.124998,"[13.4, 0.0, 80.6]"
0.408758,"[13.4, 0.0, 80.6]",0.303047,"[0.0, -13.4, 80.6]"
0.396175,"[0.0, 13.4, 80.6]",0.286303,"[-13.4, 0.0, 80.6]"
0.336522,"[0.0, -13.4, 80.6]",0.266294,"[-13.4, 0.0, 80.6]"
0.394854,"[-3.2, 3.5, 39.6]",0.250121,"[3.4, -5.0, 40.8]"
0.338093,"[-13.4, 0.0, 80.6]",0.338263,"[0.0, -13.4, 80.6]"
0.422323,"[0.0, 13.4, 80.6]",0.222788,"[-13.4, 0.0, 80.6]"
0.353155,"[0.0, -13.4, 80.6]",0.151331,"[-13.4, 0.0, 80.6]"
0.387836,"[0.0, 13.4, 80.6]",0.255761,"[-13.4, 0.0, 80.6]"
0.397467,"[0.0, 13.4, 80.6]",0.283816,"[0.0, -13.4, 80.6]"
0.421047,"[13.4, 0.0, 80.6]",0.297592,"[-13.4, 0.0, 80.6]"
0.435349,"[13.4, 0.0, 80.6]",0.212987,"[0.0, 13.4, 80.6]"
0.373229,"[0.0, -13.4, 80.6]",0.182806,"[13.4, 0.0, 80.6]"
0.0676788,"[-2.3, -2.2, 41.3]",0.15502,"[0.0, -13.4, 80.6]"
0.344436,"[13.4, 0.0, 80.6]",0.302392,"[0.0, -13.4, 80.6]"
0.380263,"[13.4, 0.0, 80.6]",0.294618,"[0.0, 13.4, 80.6]"
0.333754,"[-13.4, 0.0, 80.6]",0.289337,"[0.0, -13.4, 80.6]"
0.406058,"[13.4, 0.0, 80.6]",0.237212,"[-13.4, 0.0, 80.6]"
0.392189,"[-13.4, 0.0, 80.6]",0.31493,"[0.0, -13.4, 80.6]"
0.332109,"[0.0, 13.4, 80.6]",0.288506,"[-13.4, 0.0, 80.6]"
0.434105,"[13.4, 0.0, 80.6]",0.262361,"[0.0, 13.4, 80.6]"
0.32845,"[-13.4, 0.0, 80.6]",0.148887,"[0.0, -13.4, 80.6]"
0.395431,"[-13.4, 0.0, 80.6]",0.303339,"[13.4, 0.0, 80.6]"
0.332466,"[0.0, 13.4, 80.6]",0.356057,"[13.4, 0.0, 80.6]"
0.374219,"[0.0, -13.4, 80.6]",0.218392,"[13.4, 0.0, 80.6]"
0.355361,"[0.0, -13.4, 80.6]",0.232846,"[-13.4, 0.0, 80.6]"
0.349334,"[13.4, 0.0, 80.6]",0.270209,"[0.0, 13.4, 80.6]"
0.38247,"[0.0, -13.4, 80.6]",0.312493,"[-13.4, 0.0, 80.6]"
0.402075,"[13.4, 0.0, 80.6]",0.296581,"[-13.4, 0.0, 80.6]"
0.34872,"[0.0, 13.4, 80.6]",0.324281,"[13.4, 0.0, 80.6]"
0.437001,"[13.4, 0.0, 80.6]",0.249554,"[0.0, -13.4, 80.6]"
0.349519,"[0.0, -13.4, 80.6]",0.292833,"[0.0, 13.4, 80.6]"
0.408833,"[0.0, 13.4, 80.6]",0.298798,"[0.0, -13.4, 80.6]"
0.34811,"[0.0, -13.4, 80.6]",0.261849,"[-13.4, 0.0, 80.6]"
0.352907,"[0.0, -13.4, 80.6]",0.114699,"[13.4, 0.0, 80.6]"
0.36575,"[13.4, 0.0, 80.6]",0.312796,"[0.0, -13.4, 80.6]"
0.42916,"[13.4, 0.0, 80.6]",0.131553,"[0.0, 13.4, 80.6]"
0.368544,"[0.0, -13.4, 80.6]",0.234405,"[-13.4, 0.0, 80.6]"
0.34691,"[0.0, -13.4, 80.6]",0.296426,"[13.4, 0.0, 80.6]"
0.360936,"[0.0, -13.4, 80.6]",0.313577,"[-13.4, 0.0, 80.6]"
0.335896,"[-13.4, 0.0, 80.6]",0.0748908,"[0.0, -13.4, 80.6]"
0.408877,"[0.0, -13.4, 80.6]",0.0831638,"[-13.4, 0.0, 80.6]"
0.374655,"[-13.4, 0.0, 80.6]",0.300198,"[0.0, -13.4, 80.6]"
0.0904265,"[-2.3, -2.2, 41.3]",0.536963,"[-13.4, 0.0, 80.6]"
0.396634,"[0.0, -13.4, 80.6]",0.311795,"[-13.4, 0.0, 80.6]"
0.330492,"[13.4, 0.0, 80.6]",0.264284,"[0.0, 13.4, 80.6]"
0.368815,"[13.4, 0.0, 80.6]",0.303753,"[0.0, -13.4, 80.6]"
0.0775365,"[-3.2, 3.5, 39.6]",0.456132,"[0.0, 13.4, 80.6]"
0.330975,"[13.4, 0.0, 80.6]",0.225932,"[0.0, -13.4, 80.6]"
0.396443,"[13.4, 0.0, 80.6]",0.356166,"[0.0, 13.4, 80.6]"
0.335557,"[-13.4, 0.0, 80.6]",0.257765,"[0.0, 13.4, 80.6]"
0.345035,"[0.0, 13.4, 80.6]",0.358322,"[0.0, -13.4, 80.6]"
0.428843,"[13.4, 0.0, 80.6]",0.280895,"[0.0, 13.4, 80.6]"
0.119164,"[-2.3, -2.2, 41.3]",0.580038,"[13.4, 0.0, 80.6]"
0.408229,"[0.0, -13.4, 80.6]",0.230946,"[13.4, 0.0, 80.6]"
0.390373,"[0.0, -13.4, 80.6]",0.230879,"[-13.4, 0.0, 80.6]"
0.355732,"[0.0, -13.4, 80.6]",0.264071,"[13.4, 0.0, 80.6]"
0.365553,"[13.4, 0.0, 80.6]",0.271167,"[0.0, -13.4, 80.6]"
0.350216,"[0.0, -13.4, 80.6]",0.300739,"[-13.4, 0.0, 80.6]"
0.421951,"[13.4, 0.0, 80.6]",0.322741,"[0.0, -13.4, 80.6]"
0.429518,"[13.4, 0.0, 80.6]",0.279004,"[0.0, 13.4, 80.6]"
0.335463,"[0.0, 13.4, 80.6]",0.287753,"[13.4, 0.0, 80.6]"
0.4224,"[13.4, 0.0, 80.6]",0.205988,"[0.0, -13.4, 80.6]"
0.417423,"[0.0, -13.4, 80.6]",0.262965,"[-13.4, 0.0, 80.6]"
0.364578,"[-13.4, 0.0, 80.6]",0.353701,"[0.0, -13.4, 80.6]"
0.38031,"[0.0, -13.4, 80.6]",0.30858,"[13.4, 0.0, 80.6]"
0.352896,"[0.0, 13.4, 80.6]",0.299071,"[-13.4, 0.0, 80.6]"
0.414731,"[0.0, 13.4, 80.6]",0.262125,"[-13.4, 0.0, 80.6]"
0.33227,"[13.4, 0.0, 80.6]",0.29365,"[0.0, 13.4, 80.6]"
0.373962,"[13.4, 0.0, 80.6]",0.307541,"[-13.4, 0.0, 80.6]"
0.411017,"[0.0, -13.4, 80.6]",0.0901771,"[13.4, 0.0, 80.6]"
0.336057,"[0.0, -13.4, 80.6]",0.21159,"[13.4, 0.0, 80.6]"
0.369822,"[0.0, 13.4, 80.6]",0.304215,"[0.0, -13.4, 80.6]"
0.399869,"[0.0, -13.4, 80.6]",0.222588,"[-13.4, 0.0, 80.6]"
0.398142,"[13.4, 0.0, 80.6]",0.293758,"[0.0, 13.4, 80.6]"
0.115441,"[-2.3, -2.2, 41.3]",0.56276,"[0.0, -13.4, 80.6]"
0.338069,"[0.0, -13.4, 80.6]",0.304983,"[13.4, 0.0, 80.6]"
0.405176,"[0.0, -13.4, 80.6]",0.147088,"[-13.4, 0.0, 80.6]"
0.35079,"[13.4, 0.0, 80.6]",0.325264,"[0.0, 13.4, 80.6]"
0.381399,"[-13.4, 0.0, 80.6]",0.263573,"[0.0, -13.4, 80.6]"
0.375653,"[0.0, 13.4, 80.6]",0.189657,"[-13.4, 0.0, 80.6]"
0.354879,"[13.4, 0.0, 80.6]",0.278896,"[-13.4, 0.0, 80.6]"
0.157751,"[-2.3, -2.2, 41.3]",0.521945,"[13.4, 0.0, 80.6]"
0.399145,"[0.0, 13.4, 80.6]",0.308484,"[0.0, -13.4, 80.6]"
0.386915,"[0.0, 13.4, 80.6]",0.288513,"[-13.4, 0.0, 80.6]"
0.352586,"[0.0, -13.4, 80.6]",0.295201,"[-13.4, 0.0, 80.6]"
0.364125,"[-13.4, 0.0, 80.6]",0.287291,"[13.4, 0.0, 80.6]"
0.369564,"[0.0, 13.4, 80.6]",0.307392,"[13.4, 0.0, 80.6]"
0.418537,"[0.0, 13.4, 80.6]",0.310732,"[13.4, 0.0, 80.6]"
0.381074,"[-13.4, 0.0, 80.6]",0.140472,"[0.0, -13.4, 80.6]"
0.228498,"[-3.2, 3.5, 39.6]",0.453559,"[13.4, 0.0, 80.6]"
0.367978,"[0.0, 13.4, 80.6]",0.2554,"[-13.4, 0.0, 80.6]"
0.418603,"[0.0, 13.4, 80.6]",0.259349,"[-13.4, 0.0, 80.6]"
0.196999,"[3.4, -5.0, 40.8]",0.276955,"[0.0, 13.4, 80.6]"
0.367667,"[-13.4, 0.0, 80.6]",0.321853,"[0.0, -13.4, 80.6]"
0.381259,"[0.0, -13.4, 80.6]",0.305166,"[-13.4, 0.0, 80.6]"
0.19373,"[-2.3, -2.2, 41.3]",0.0422125,"[13.4, 0.0, 80.6]"
0.388469,"[0.0, 13.4, 80.6]",0.232778,"[13.4, 0.0, 80.6]"
0.342197,"[0.0, -13.4, 80.6]",0.264349,"[0.0, 13.4, 80.6]"
0.42219,"[13.4, 0.0, 80.6]",0.187054,"[0.0, -13.4, 80.6]"
0.412455,"[0.0, -13.4, 80.6]",0.219566,"[-13.4, 0.0, 80.6]"
0.395976,"[0.0, -13.4, 80.6]",0.244524,"[-13.4, 0.0, 80.6]"
0.400736,"[0.0, 13.4, 80.6]",0.339302,"[0.0, -13.4, 80.6]"
0.212814,"[-3.2, 3.5, 39.6]",0.273471,"[13.4, 0.0, 80.6]"
0.331124,"[-13.4, 0.0, 80.6]",0.358794,"[0.0, 13.4, 80.6]"
0.129763,"[-2.3, -2.2, 41.3]",0.549767,"[13.4, 0.0, 80.6]"
0.330281,"[13.4, 0.0, 80.6]",0.370329,"[0.0, -13.4, 80.6]"
0.415638,"[3.4, -5.0, 40.8]",0.220433,"[-2.3, -2.2, 41.3]"
0.368968,"[0.0, 13.4, 80.6]",0.164532,"[13.4, 0.0, 80.6]"
0.39359,"[0.0, 13.4, 80.6]",0.290165,"[-13.4, 0.0, 80.6]"
0.34926,"[0.0, 13.4, 80.6]",0.352499,"[13.4, 0.0, 80.6]"
0.410136,"[13.4, 0.0, 80.6]",0.2781,"[0.0, 13.4, 80.6]"
0.409639,"[0.0, 13.4, 80.6]",0.0465469,"[13.4, 0.0, 80.6]"
0.375119,"[0.0, -13.4, 80.6]",0.253695,"[-13.4, 0.0, 80.6]"
0.39871,"[13.4, 0.0, 80.6]",0.288973,"[0.0, 13.4, 80.6]"
0.117877,"[-2.3, -2.2, 41.3]",0.480784,"[13.4, 0.0, 80.6]"
0.400525,"[13.4, 0.0, 80.6]",0.243367,"[0.0, -13.4, 80.6]"
0.376006,"[-13.4, 0.0, 80.6]",0.0254423,"[0.0, 13.4, 80.6]"
0.370844,"[13.4, 0.0, 80.6]",0.221455,"[0.0, 13.4, 80.6]"
0.343884,"[-13.4, 0.0, 80.6]",0.307693,"[0.0, 13.4, 80.6]"
0.371192,"[-13.4, 0.0, 80.6]",0.305969,"[13.4, 0.0, 80.6]"
